Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Region,Marketing_Channel,Customer_Tenure_Months,Product_Returnable,High_Return_Risk_Flag,Order_Weekday,Order_Month,Return_Label,Product_Margin,CLV_Estimate,Is_Weekend_Order,Return_Probability
ORD00009708,PROD00009708,USER00009708,2024-02-03,2023-04-16,Home,370.11,5,Changed mind,Returned,-293.0,31,Male,City40,Credit Card,Standard,19.3,West,Email,12,1,0,Saturday,2,1,350.81,1850.55,1,0.49833368356052776
ORD00009709,PROD00009709,USER00009709,2023-01-24,2024-07-10,Books,128.51,1,Not as described,Returned,533.0,46,Female,City8,Credit Card,Standard,9.81,East,Direct Traffic,10,0,0,Tuesday,1,1,118.7,107.09166666666668,0,0.4985611345237878
ORD00009710,PROD00009710,USER00009710,2024-05-13,,Electronics,232.96,4,No Return,Not Returned,0.0,65,Male,City82,Gift Card,Express,13.56,Central,Email,6,1,0,Monday,5,0,219.4,465.92,0,0.4979527312098752
ORD00009711,PROD00009711,USER00009711,2024-04-08,2023-07-23,Toys,305.12,1,Changed mind,Returned,-260.0,42,Female,City97,Debit Card,Standard,29.73,South,Social Media,50,0,0,Monday,4,1,275.39,1271.3333333333337,0,0.4996766665822486
ORD00009712,PROD00009712,USER00009712,2024-05-31,2023-05-13,Toys,288.32,2,Wrong item,Returned,-384.0,69,Female,City1,Debit Card,Next-Day,21.73,Central,Direct Traffic,34,0,0,Friday,5,1,266.59,1633.8133333333333,0,0.498788510514313
ORD00009713,PROD00009713,USER00009713,2023-11-06,2023-01-26,Books,119.14,2,Defective,Returned,-284.0,63,Male,City66,Debit Card,Next-Day,32.72,South,Referral,59,0,0,Monday,11,1,86.42,1171.5433333333335,0,0.5145378989868189
ORD00009714,PROD00009714,USER00009714,2023-12-05,2024-09-08,Books,88.25,2,Changed mind,Returned,278.0,53,Male,City88,Debit Card,Next-Day,31.71,West,Direct Traffic,52,0,0,Tuesday,12,1,56.54,764.8333333333333,0,0.5164240874776396
ORD00009715,PROD00009715,USER00009715,2023-07-07,2023-12-13,Clothing,113.53,3,Changed mind,Returned,159.0,57,Male,City49,Debit Card,Express,15.94,West,Direct Traffic,41,1,1,Friday,7,1,97.59,1163.6825,0,0.5009296955401813
ORD00009716,PROD00009716,USER00009716,2024-02-02,,Clothing,11.36,2,No Return,Not Returned,0.0,50,Male,City21,Credit Card,Standard,19.49,Central,Referral,19,1,1,Friday,2,0,-8.129999999999999,35.97333333333333,0,0.5162596048609607
ORD00009717,PROD00009717,USER00009717,2023-04-09,2024-11-08,Clothing,356.94,4,Not as described,Returned,579.0,35,Male,City75,Gift Card,Next-Day,16.04,South,Referral,6,1,1,Sunday,4,1,340.9,713.88,1,0.4921930129175029
ORD00009718,PROD00009718,USER00009718,2024-07-09,,Toys,469.84,4,No Return,Not Returned,0.0,50,Male,City84,Credit Card,Express,7.4,North,Social Media,2,0,0,Tuesday,7,0,462.44,313.22666666666663,0,0.4720714493445067
ORD00009719,PROD00009719,USER00009719,2024-04-18,,Home,140.84,2,No Return,Not Returned,0.0,45,Male,City54,Credit Card,Express,24.06,East,Referral,15,1,0,Thursday,4,0,116.78,352.1,0,0.5144376800619205
ORD00009720,PROD00009720,USER00009720,2024-09-13,2023-11-04,Electronics,378.0,4,Wrong item,Returned,-314.0,53,Male,City46,Credit Card,Express,29.15,South,SEO,17,1,0,Friday,9,1,348.85,2142.0,0,0.509378198541779
ORD00009721,PROD00009721,USER00009721,2024-12-12,,Electronics,413.75,4,No Return,Not Returned,0.0,38,Male,City68,PayPal,Express,26.11,West,SEO,16,1,0,Thursday,12,0,387.64,2206.6666666666665,0,0.5034342252113891
ORD00009722,PROD00009722,USER00009722,2024-11-09,2023-01-08,Clothing,212.4,2,Changed mind,Returned,-671.0,34,Male,City45,Credit Card,Express,34.82,North,Social Media,28,1,1,Saturday,11,1,177.58,991.2,1,0.5201562456159685
ORD00009723,PROD00009723,USER00009723,2024-04-02,2024-08-19,Clothing,390.06,1,Defective,Returned,139.0,70,Female,City40,PayPal,Standard,12.64,West,Email,21,1,1,Tuesday,4,1,377.42,682.605,0,0.4796954690787695
ORD00009724,PROD00009724,USER00009724,2024-12-04,,Electronics,232.07,5,No Return,Not Returned,0.0,46,Female,City8,Debit Card,Express,44.22,East,Email,8,1,0,Wednesday,12,0,187.85,773.5666666666666,0,0.5364281272437532
ORD00009725,PROD00009725,USER00009725,2024-07-21,,Home,341.2,5,No Return,Not Returned,0.0,65,Female,City100,PayPal,Next-Day,27.6,West,SEO,10,1,0,Sunday,7,0,313.6,1421.6666666666667,1,0.5095771623601657
ORD00009726,PROD00009726,USER00009726,2023-11-26,,Home,58.17,4,No Return,Not Returned,0.0,68,Female,City22,Gift Card,Standard,23.21,West,Referral,10,1,0,Sunday,11,0,34.96,193.9,1,0.5211146282488841
ORD00009727,PROD00009727,USER00009727,2023-11-02,,Toys,215.05,1,No Return,Not Returned,0.0,46,Male,City62,Credit Card,Express,34.22,Central,Social Media,50,0,0,Thursday,11,0,180.83,896.0416666666667,0,0.5106707636854546
ORD00009728,PROD00009728,USER00009728,2023-08-11,2024-01-24,Clothing,346.56,3,Changed mind,Returned,166.0,54,Female,City9,Debit Card,Standard,44.66,Central,Email,10,1,1,Friday,8,1,301.9,866.4000000000001,0,0.5274960065831308
ORD00009729,PROD00009729,USER00009729,2023-11-24,2023-06-16,Electronics,152.72,3,Not as described,Returned,-161.0,55,Female,City70,Debit Card,Next-Day,3.14,North,Email,9,1,0,Friday,11,1,149.58,343.62,0,0.4899007818356503
ORD00009730,PROD00009730,USER00009730,2024-07-02,,Toys,179.5,4,No Return,Not Returned,0.0,44,Male,City61,Gift Card,Standard,19.14,West,Direct Traffic,28,0,0,Tuesday,7,0,160.36,1675.3333333333337,0,0.5067635681403239
ORD00009731,PROD00009731,USER00009731,2023-04-04,,Home,54.62,2,No Return,Not Returned,0.0,28,Male,City40,Gift Card,Next-Day,8.77,West,SEO,24,1,0,Tuesday,4,0,45.85,218.48,0,0.4986130723929296
ORD00009732,PROD00009732,USER00009732,2024-01-25,2023-09-10,Books,148.07,5,Defective,Returned,-137.0,21,Male,City56,PayPal,Standard,27.51,West,Referral,19,0,0,Thursday,1,1,120.56,1172.220833333333,0,0.5205094299555284
ORD00009733,PROD00009733,USER00009733,2024-09-21,2024-07-01,Home,435.33,5,Not as described,Returned,-82.0,34,Male,City97,Gift Card,Standard,21.48,South,Social Media,33,1,0,Saturday,9,1,413.85,5985.7875,1,0.5076704406113606
ORD00009734,PROD00009734,USER00009734,2023-08-06,2023-06-23,Toys,119.25,4,Changed mind,Returned,-44.0,26,Female,City11,Debit Card,Express,16.95,East,Email,4,0,0,Sunday,8,1,102.3,159.0,1,0.5105376198164214
ORD00009735,PROD00009735,USER00009735,2024-01-19,,Home,220.43,5,No Return,Not Returned,0.0,47,Female,City45,Debit Card,Standard,41.59,North,Direct Traffic,56,1,0,Friday,1,0,178.84,5143.366666666668,0,0.5372052546282933
ORD00009736,PROD00009736,USER00009736,2023-12-14,2023-01-07,Toys,82.29,3,Wrong item,Returned,-341.0,48,Male,City89,Debit Card,Express,39.28,East,SEO,3,0,0,Thursday,12,1,43.010000000000005,61.7175,0,0.5408295595267689
ORD00009737,PROD00009737,USER00009737,2024-03-20,2024-09-17,Clothing,136.76,1,Wrong item,Returned,181.0,47,Male,City21,Debit Card,Express,15.08,Central,SEO,42,1,1,Wednesday,3,1,121.68,478.66,0,0.49438160394403285
ORD00009738,PROD00009738,USER00009738,2024-05-15,,Books,165.08,3,No Return,Not Returned,0.0,66,Male,City22,PayPal,Next-Day,44.37,West,Social Media,12,0,0,Wednesday,5,0,120.71,495.24,0,0.5391886815850101
ORD00009739,PROD00009739,USER00009739,2024-03-31,2024-03-18,Books,31.16,2,Defective,Returned,-13.0,22,Female,City20,Gift Card,Standard,38.87,South,Email,18,0,0,Sunday,3,1,-7.709999999999997,93.48,1,0.5390720329301166
ORD00009740,PROD00009740,USER00009740,2023-06-16,2024-03-26,Books,443.86,5,Changed mind,Returned,284.0,51,Female,City76,PayPal,Standard,8.04,North,Social Media,23,0,0,Friday,6,1,435.82,4253.658333333334,0,0.48590369024265034
ORD00009741,PROD00009741,USER00009741,2023-01-11,2024-01-19,Books,188.52,1,Defective,Returned,373.0,37,Male,City79,Debit Card,Standard,36.21,West,Social Media,20,0,0,Wednesday,1,1,152.31,314.20000000000005,0,0.5235167636867535
ORD00009742,PROD00009742,USER00009742,2024-02-22,2024-12-24,Toys,234.24,4,Wrong item,Returned,306.0,27,Male,City35,Credit Card,Standard,20.53,Central,Direct Traffic,6,0,0,Thursday,2,1,213.71,468.48,0,0.5064346018666468
ORD00009743,PROD00009743,USER00009743,2024-07-14,2023-10-09,Clothing,374.71,4,Changed mind,Returned,-279.0,35,Female,City29,Credit Card,Standard,9.24,West,SEO,53,1,1,Sunday,7,1,365.47,6619.876666666667,1,0.49313386760961847
ORD00009744,PROD00009744,USER00009744,2023-06-16,2023-03-09,Home,387.52,5,Changed mind,Returned,-99.0,43,Male,City44,Debit Card,Express,2.76,South,Referral,34,1,0,Friday,6,1,384.76,5489.866666666667,0,0.4857669504892335
ORD00009745,PROD00009745,USER00009745,2024-10-14,2024-10-04,Electronics,176.98,1,Wrong item,Returned,-10.0,60,Female,City81,PayPal,Standard,18.19,North,SEO,42,1,0,Monday,10,1,158.79,619.43,0,0.495640919563399
ORD00009746,PROD00009746,USER00009746,2023-05-01,2024-07-08,Home,129.92,1,Changed mind,Returned,434.0,18,Male,City73,Gift Card,Express,23.12,South,SEO,2,1,0,Monday,5,1,106.79999999999998,21.65333333333333,0,0.517371205745519
ORD00009747,PROD00009747,USER00009747,2024-03-23,,Home,334.68,2,No Return,Not Returned,0.0,24,Female,City27,Credit Card,Standard,20.1,South,Direct Traffic,30,1,0,Saturday,3,0,314.58,1673.4,1,0.4947064298634296
ORD00009748,PROD00009748,USER00009748,2024-05-29,2023-08-16,Home,291.88,1,Wrong item,Returned,-287.0,55,Female,City97,Gift Card,Express,31.04,South,Referral,9,1,0,Wednesday,5,1,260.84,218.91,0,0.5124498653179266
ORD00009749,PROD00009749,USER00009749,2023-12-04,2024-10-21,Electronics,77.18,2,Changed mind,Returned,322.0,54,Female,City53,PayPal,Standard,43.39,Central,Email,27,1,0,Monday,12,1,33.790000000000006,347.31000000000006,0,0.5388453112307882
ORD00009750,PROD00009750,USER00009750,2024-12-28,,Electronics,252.79,4,No Return,Not Returned,0.0,32,Female,City40,Debit Card,Standard,6.12,West,Referral,42,1,0,Saturday,12,0,246.67,3539.06,1,0.4885306614038803
ORD00009751,PROD00009751,USER00009751,2023-10-01,2023-10-15,Toys,315.87,1,Defective,Returned,14.0,47,Male,City84,Credit Card,Next-Day,44.93,North,Email,34,0,0,Sunday,10,1,270.94,894.965,1,0.5215993332865785
ORD00009752,PROD00009752,USER00009752,2024-05-06,2024-06-01,Toys,313.85,3,Changed mind,Returned,26.0,51,Male,City7,Debit Card,Standard,41.45,East,Referral,40,0,0,Monday,5,1,272.40000000000003,3138.5000000000005,0,0.5259217181262881
ORD00009753,PROD00009753,USER00009753,2024-11-09,,Home,287.72,3,No Return,Not Returned,0.0,62,Male,City84,Gift Card,Next-Day,10.06,North,Social Media,24,1,0,Saturday,11,0,277.66,1726.3200000000002,1,0.48858730575538784
ORD00009754,PROD00009754,USER00009754,2024-07-30,2023-02-13,Toys,198.01,4,Wrong item,Returned,-533.0,42,Male,City30,PayPal,Express,28.72,East,Referral,49,0,0,Tuesday,7,1,169.29,3234.163333333333,0,0.5167341643779081
ORD00009755,PROD00009755,USER00009755,2024-07-24,,Books,144.15,3,No Return,Not Returned,0.0,44,Male,City96,PayPal,Express,43.34,Central,Direct Traffic,17,0,0,Wednesday,7,0,100.81,612.6375,0,0.5383281230918333
ORD00009756,PROD00009756,USER00009756,2023-05-03,,Books,180.3,2,No Return,Not Returned,0.0,32,Female,City48,Debit Card,Next-Day,14.14,South,Email,29,0,0,Wednesday,5,0,166.16000000000005,871.45,0,0.49636035877247014
ORD00009757,PROD00009757,USER00009757,2024-10-20,2024-07-22,Clothing,393.6,2,Changed mind,Returned,-90.0,33,Female,City39,Gift Card,Express,30.35,South,SEO,36,1,1,Sunday,10,1,363.25,2361.6000000000004,1,0.5036410809750546
ORD00009758,PROD00009758,USER00009758,2023-10-29,2024-07-11,Electronics,424.16,1,Not as described,Returned,256.0,42,Female,City76,PayPal,Next-Day,33.16,North,Direct Traffic,50,1,1,Sunday,10,1,391.0,1767.3333333333337,1,0.49666825002305565
ORD00009759,PROD00009759,USER00009759,2024-12-18,2024-01-16,Clothing,434.66,1,Not as described,Returned,-337.0,56,Male,City96,Credit Card,Standard,32.69,Central,Email,12,1,1,Wednesday,12,1,401.97,434.66,0,0.5029114031654538
ORD00009760,PROD00009760,USER00009760,2024-09-22,,Toys,115.99,2,No Return,Not Returned,0.0,42,Female,City17,Gift Card,Next-Day,30.21,Central,Email,31,0,0,Sunday,9,0,85.78,599.2816666666666,1,0.5192710549851978
ORD00009761,PROD00009761,USER00009761,2023-07-11,2024-02-29,Electronics,378.2,4,Defective,Returned,233.0,67,Male,City17,Credit Card,Next-Day,26.54,Central,SEO,49,1,0,Tuesday,7,1,351.66,6177.266666666666,0,0.5135281450639292
ORD00009762,PROD00009762,USER00009762,2024-05-12,,Home,492.41,4,No Return,Not Returned,0.0,26,Male,City47,Credit Card,Standard,44.88,Central,Social Media,9,1,1,Sunday,5,0,447.53,1477.23,1,0.51930185088948
ORD00009763,PROD00009763,USER00009763,2024-12-24,,Toys,385.38,3,No Return,Not Returned,0.0,21,Female,City30,Debit Card,Express,44.17,East,Direct Traffic,19,0,0,Tuesday,12,0,341.21,1830.555,0,0.5250330075256974
ORD00009764,PROD00009764,USER00009764,2024-06-24,,Clothing,75.38,4,No Return,Not Returned,0.0,25,Female,City81,PayPal,Express,42.59,North,SEO,46,1,1,Monday,6,0,32.78999999999999,1155.8266666666666,0,0.5348740798303583
ORD00009765,PROD00009765,USER00009765,2024-08-10,2023-04-17,Toys,372.54,4,Defective,Returned,-481.0,63,Male,City81,Credit Card,Standard,13.74,North,SEO,46,0,0,Saturday,8,1,358.8,5712.280000000001,1,0.4971077888966551
ORD00009766,PROD00009766,USER00009766,2023-05-12,2023-03-09,Books,351.19,3,Defective,Returned,-64.0,63,Male,City11,PayPal,Next-Day,5.5,East,Social Media,17,0,0,Friday,5,1,345.69,1492.5575,0,0.4793445202028214
ORD00009767,PROD00009767,USER00009767,2023-06-14,,Electronics,169.66,3,No Return,Not Returned,0.0,53,Female,City39,Debit Card,Next-Day,17.12,South,Direct Traffic,2,1,0,Wednesday,6,0,152.54,84.83,0,0.5070926187049263
ORD00009768,PROD00009768,USER00009768,2024-09-20,2023-09-03,Clothing,412.72,5,Changed mind,Returned,-383.0,21,Female,City1,Gift Card,Next-Day,9.97,Central,SEO,40,1,1,Friday,9,1,402.75,6878.666666666668,0,0.4969956480174932
ORD00009769,PROD00009769,USER00009769,2024-08-20,2023-05-24,Toys,317.47,1,Changed mind,Returned,-454.0,32,Male,City18,Gift Card,Standard,34.39,North,Social Media,5,0,0,Tuesday,8,1,283.08000000000004,132.2791666666667,0,0.5155649230545295
ORD00009770,PROD00009770,USER00009770,2023-12-15,2023-12-25,Books,258.51,5,Wrong item,Returned,10.0,28,Male,City19,Debit Card,Express,22.74,West,Direct Traffic,59,0,0,Friday,12,1,235.77,6355.0375,0,0.5156394587406268
ORD00009771,PROD00009771,USER00009771,2024-02-02,,Clothing,142.08,2,No Return,Not Returned,0.0,24,Male,City23,Debit Card,Express,26.87,North,Referral,39,1,1,Friday,2,0,115.21,923.52,0,0.5116807220032185
ORD00009772,PROD00009772,USER00009772,2023-12-26,2024-06-30,Home,284.67,4,Changed mind,Returned,187.0,46,Male,City42,Debit Card,Next-Day,29.67,West,Email,54,1,0,Tuesday,12,1,255.0,5124.06,0,0.5180656891529785
ORD00009773,PROD00009773,USER00009773,2024-02-12,2023-10-27,Clothing,436.15,1,Defective,Returned,-108.0,53,Female,City73,PayPal,Next-Day,8.22,South,Social Media,48,1,1,Monday,2,1,427.93,1744.6,0,0.4656938706777039
ORD00009774,PROD00009774,USER00009774,2024-02-20,,Electronics,221.41,4,No Return,Not Returned,0.0,43,Female,City20,Credit Card,Express,46.67,South,Email,16,1,0,Tuesday,2,0,174.74,1180.8533333333332,0,0.5392756148247677
ORD00009775,PROD00009775,USER00009775,2024-10-13,2024-04-24,Clothing,457.96,2,Not as described,Returned,-172.0,57,Female,City96,Gift Card,Express,35.89,Central,Referral,17,1,1,Sunday,10,1,422.07,1297.5533333333333,1,0.5072201971147362
ORD00009776,PROD00009776,USER00009776,2023-04-29,2024-07-22,Books,273.2,3,Not as described,Returned,450.0,42,Male,City79,Credit Card,Next-Day,5.69,West,SEO,54,0,0,Saturday,4,1,267.51,3688.2,1,0.482648704402969
ORD00009777,PROD00009777,USER00009777,2024-02-25,2024-12-26,Toys,493.54,1,Defective,Returned,305.0,18,Male,City5,Credit Card,Next-Day,3.04,South,SEO,27,0,0,Sunday,2,1,490.5,1110.465,1,0.4594313549704627
ORD00009778,PROD00009778,USER00009778,2023-11-17,,Electronics,194.52,3,No Return,Not Returned,0.0,53,Female,City95,Gift Card,Standard,1.07,East,Direct Traffic,7,1,0,Friday,11,0,193.45,340.4100000000001,0,0.48471203480534897
ORD00009779,PROD00009779,USER00009779,2024-07-16,2024-06-11,Toys,235.09,3,Not as described,Returned,-35.0,20,Male,City65,PayPal,Express,40.46,West,Social Media,52,0,0,Tuesday,7,1,194.63,3056.17,0,0.5262353676616122
ORD00009780,PROD00009780,USER00009780,2023-03-26,2024-09-20,Home,213.25,1,Not as described,Returned,544.0,22,Male,City72,Gift Card,Next-Day,1.51,Central,Social Media,8,1,0,Sunday,3,1,211.74,142.16666666666666,1,0.48242842724542667
ORD00009781,PROD00009781,USER00009781,2024-06-27,,Clothing,355.64,4,No Return,Not Returned,0.0,64,Female,City90,PayPal,Express,42.68,East,Direct Traffic,8,1,1,Thursday,6,0,312.96,948.3733333333332,0,0.5254584435994052
ORD00009782,PROD00009782,USER00009782,2024-07-24,2023-10-25,Clothing,243.19,4,Defective,Returned,-273.0,38,Male,City20,Gift Card,Express,2.44,South,Email,23,1,1,Wednesday,7,1,240.75,1864.4566666666667,0,0.48382947067513987
ORD00009783,PROD00009783,USER00009783,2024-09-16,,Toys,350.02,2,No Return,Not Returned,0.0,65,Male,City100,Debit Card,Next-Day,13.2,West,SEO,32,0,0,Monday,9,0,336.82,1866.773333333333,0,0.48516749711854
ORD00009784,PROD00009784,USER00009784,2024-04-04,2024-11-04,Books,69.61,2,Not as described,Returned,214.0,50,Male,City42,Debit Card,Express,30.48,West,SEO,43,0,0,Thursday,4,1,39.13,498.8716666666666,0,0.5184568091635854
ORD00009785,PROD00009785,USER00009785,2023-04-21,2023-12-26,Home,463.96,2,Defective,Returned,249.0,28,Female,City26,PayPal,Express,8.77,East,Social Media,47,1,0,Friday,4,1,455.19,3634.353333333333,0,0.47344228933242277
ORD00009786,PROD00009786,USER00009786,2023-05-22,,Toys,299.99,3,No Return,Not Returned,0.0,63,Female,City94,Gift Card,Next-Day,27.99,North,Social Media,18,0,0,Monday,5,0,272.0,1349.955,0,0.5100938988191157
ORD00009787,PROD00009787,USER00009787,2023-03-15,,Clothing,261.97,1,No Return,Not Returned,0.0,50,Male,City93,Debit Card,Express,32.1,East,Direct Traffic,38,1,1,Wednesday,3,0,229.87000000000003,829.5716666666667,0,0.5083922981774639
ORD00009788,PROD00009788,USER00009788,2023-09-13,,Books,276.73,4,No Return,Not Returned,0.0,59,Male,City69,Debit Card,Express,8.91,West,Referral,54,0,0,Wednesday,9,0,267.82,4981.14,0,0.4924709462845082
ORD00009789,PROD00009789,USER00009789,2023-06-28,,Electronics,295.19,4,No Return,Not Returned,0.0,40,Male,City38,Debit Card,Standard,13.16,North,Email,12,1,0,Wednesday,6,0,282.03,1180.76,0,0.4936373589168338
ORD00009790,PROD00009790,USER00009790,2024-06-04,,Clothing,481.75,1,No Return,Not Returned,0.0,44,Female,City21,PayPal,Express,33.58,Central,Referral,15,1,1,Tuesday,6,0,448.17,602.1875,0,0.49990813960448954
ORD00009791,PROD00009791,USER00009791,2023-02-23,,Books,426.01,1,No Return,Not Returned,0.0,40,Male,City37,Debit Card,Next-Day,47.56,Central,Referral,28,0,1,Thursday,2,0,378.45,994.0233333333334,0,0.5186655013734236
ORD00009792,PROD00009792,USER00009792,2023-12-13,,Home,276.4,4,No Return,Not Returned,0.0,21,Female,City35,PayPal,Standard,46.05,Central,Social Media,55,1,0,Wednesday,12,0,230.35,5067.333333333333,0,0.5381919975332913
ORD00009793,PROD00009793,USER00009793,2023-06-27,2023-11-29,Clothing,192.81,1,Wrong item,Returned,155.0,53,Male,City73,Gift Card,Standard,26.32,South,Social Media,38,1,1,Tuesday,6,1,166.49,610.5649999999999,0,0.5058045116552012
ORD00009794,PROD00009794,USER00009794,2023-06-07,,Clothing,237.66,1,No Return,Not Returned,0.0,42,Female,City5,Gift Card,Standard,42.41,South,Social Media,50,1,1,Wednesday,6,0,195.25,990.25,0,0.5193795393701414
ORD00009795,PROD00009795,USER00009795,2023-04-29,,Home,183.28,1,No Return,Not Returned,0.0,24,Female,City48,Gift Card,Next-Day,46.85,South,Referral,56,1,0,Saturday,4,0,136.43,855.3066666666667,1,0.526348383448036
ORD00009796,PROD00009796,USER00009796,2024-09-13,,Electronics,491.5,1,No Return,Not Returned,0.0,70,Female,City33,Gift Card,Next-Day,48.66,North,Email,31,1,1,Friday,9,0,442.84,1269.7083333333337,0,0.5149646099272638
ORD00009797,PROD00009797,USER00009797,2024-09-06,,Books,346.65,3,No Return,Not Returned,0.0,40,Male,City67,Credit Card,Standard,13.36,South,Social Media,52,0,0,Friday,9,0,333.29,4506.449999999999,0,0.4908041284731038
ORD00009798,PROD00009798,USER00009798,2024-04-09,2023-07-30,Toys,75.53,2,Wrong item,Returned,-254.0,28,Male,City71,Credit Card,Next-Day,48.52,Central,SEO,9,0,0,Tuesday,4,1,27.01,113.295,0,0.550701938701479
ORD00009799,PROD00009799,USER00009799,2024-04-23,2024-02-01,Toys,358.99,3,Changed mind,Returned,-82.0,46,Male,City15,PayPal,Standard,38.43,South,Email,8,0,0,Tuesday,4,1,320.56,717.98,0,0.5188689333858802
ORD00009800,PROD00009800,USER00009800,2024-12-09,,Toys,494.49,5,No Return,Not Returned,0.0,25,Male,City76,Credit Card,Next-Day,44.49,North,SEO,46,0,1,Monday,12,0,450.0,9477.725,0,0.5429266037128647
ORD00009801,PROD00009801,USER00009801,2024-05-29,,Clothing,158.0,5,No Return,Not Returned,0.0,54,Male,City56,Debit Card,Express,22.43,West,Email,19,1,1,Wednesday,5,0,135.57,1250.8333333333333,0,0.5138448709505721
ORD00009802,PROD00009802,USER00009802,2023-02-07,2024-03-08,Home,24.7,5,Not as described,Returned,395.0,47,Male,City61,Credit Card,Standard,31.61,West,Social Media,51,1,0,Tuesday,2,1,-6.91,524.875,0,0.5206465085896238
ORD00009803,PROD00009803,USER00009803,2024-01-11,,Toys,69.0,2,No Return,Not Returned,0.0,18,Female,City14,Credit Card,Standard,13.98,West,Direct Traffic,8,0,0,Thursday,1,0,55.02,92.0,0,0.5091478817830087
ORD00009804,PROD00009804,USER00009804,2023-02-10,2023-12-03,Clothing,369.25,1,Defective,Returned,296.0,33,Male,City52,Debit Card,Next-Day,10.53,West,Social Media,34,1,1,Friday,2,1,358.72,1046.2083333333337,0,0.47572358906596085
ORD00009805,PROD00009805,USER00009805,2023-04-15,2024-12-15,Books,354.85,3,Changed mind,Returned,610.0,40,Female,City65,Gift Card,Next-Day,14.75,West,Referral,57,0,0,Saturday,4,1,340.1,5056.612500000001,1,0.4926155549317386
ORD00009806,PROD00009806,USER00009806,2024-10-05,,Electronics,328.89,3,No Return,Not Returned,0.0,36,Male,City21,Debit Card,Standard,2.23,Central,Referral,4,1,0,Saturday,10,0,326.66,328.89,1,0.4763753266172766
ORD00009807,PROD00009807,USER00009807,2024-02-17,2023-07-18,Electronics,128.68,2,Changed mind,Returned,-214.0,43,Male,City14,Debit Card,Next-Day,0.29,West,Email,31,1,0,Saturday,2,1,128.39,664.8466666666667,1,0.4817528714052798
ORD00009808,PROD00009808,USER00009808,2024-06-28,2024-06-01,Home,40.85,1,Changed mind,Returned,-27.0,57,Male,City99,PayPal,Next-Day,28.25,North,Referral,38,1,0,Friday,6,1,12.6,129.35833333333332,0,0.5181198934022477
ORD00009809,PROD00009809,USER00009809,2024-02-03,2023-08-05,Clothing,288.34,3,Changed mind,Returned,-182.0,65,Male,City48,PayPal,Next-Day,6.73,South,Social Media,3,1,1,Saturday,2,1,281.61,216.255,1,0.4849991277033223
ORD00009810,PROD00009810,USER00009810,2023-10-01,,Home,250.07,4,No Return,Not Returned,0.0,37,Male,City40,PayPal,Standard,21.05,West,SEO,35,1,0,Sunday,10,0,229.02,2917.483333333333,1,0.5067517004250989
ORD00009811,PROD00009811,USER00009811,2024-01-28,2024-05-04,Electronics,62.75,1,Defective,Returned,97.0,60,Female,City52,Credit Card,Express,24.25,West,Social Media,19,1,0,Sunday,1,1,38.5,99.35416666666666,1,0.5182703033614569
ORD00009812,PROD00009812,USER00009812,2023-10-16,2024-09-09,Electronics,452.87,4,Not as described,Returned,329.0,28,Male,City58,PayPal,Express,33.89,West,Email,43,1,1,Monday,10,1,418.98,6491.136666666667,0,0.5202559457684914
ORD00009813,PROD00009813,USER00009813,2024-01-25,2024-09-28,Home,142.83,1,Not as described,Returned,247.0,51,Female,City53,Debit Card,Next-Day,27.52,Central,Referral,29,1,0,Thursday,1,1,115.31000000000002,345.1725,0,0.5133535431376754
ORD00009814,PROD00009814,USER00009814,2024-11-01,,Home,389.97,1,No Return,Not Returned,0.0,38,Female,City70,PayPal,Next-Day,41.1,North,SEO,10,1,0,Friday,11,0,348.87,324.975,0,0.5170702869258297
ORD00009815,PROD00009815,USER00009815,2024-07-09,2024-02-23,Electronics,260.42,4,Changed mind,Returned,-137.0,22,Female,City4,Gift Card,Express,0.11,Central,Direct Traffic,12,1,0,Tuesday,7,1,260.31,1041.68,0,0.47972143799377104
ORD00009816,PROD00009816,USER00009816,2024-02-25,,Electronics,20.42,2,No Return,Not Returned,0.0,61,Male,City33,Debit Card,Standard,8.46,North,SEO,46,1,0,Sunday,2,0,11.96,156.55333333333334,1,0.49258475886239406
ORD00009817,PROD00009817,USER00009817,2024-02-15,,Toys,25.2,2,No Return,Not Returned,0.0,55,Male,City57,PayPal,Express,23.65,South,SEO,30,0,0,Thursday,2,0,1.5500000000000007,126.0,0,0.5166389505929566
ORD00009818,PROD00009818,USER00009818,2024-05-18,2023-08-10,Home,48.02,2,Changed mind,Returned,-282.0,59,Male,City65,PayPal,Express,48.85,West,Social Media,30,1,0,Saturday,5,1,-0.8299999999999983,240.1,1,0.5462360275481273
ORD00009819,PROD00009819,USER00009819,2024-04-11,,Toys,327.96,2,No Return,Not Returned,0.0,50,Female,City53,Debit Card,Standard,15.68,Central,Direct Traffic,60,0,0,Thursday,4,0,312.28,3279.6,0,0.4863992765872009
ORD00009820,PROD00009820,USER00009820,2024-11-23,2023-07-07,Toys,48.75,1,Not as described,Returned,-505.0,32,Male,City51,PayPal,Next-Day,46.3,West,Email,18,0,0,Saturday,11,1,2.450000000000003,73.125,1,0.5466499954391011
